cluster_name,recipe_filename,avg_executors_per_job,p95_run_max_executors,avg_job_duration_ms,p95_job_duration_ms,runs,seconds_at_cap,runs_reaching_cap,total_runs,fraction_reaching_cap,max_concurrent_jobs
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TLQ_06_LIQUIDACIONES.json,2.2164726301060496,10,172378.3333333333,193485,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TPA05.json,3.835266304739511,8,253420.33333333334,298516,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TPA07_GRUPOS_BELEC.json,1.2347102286081333,7,66663.66666666667,72941,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TPA08_CTAS_GRUPOS.json,1.53742531874466,8,69033.5,80998,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TPA10_TRELAC.json,0.09139784946236558,1,106354.83333333334,118654,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVCM_TTL01.json,0.17213114754098363,4,67421.33333333333,80764,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVMC_TEA_02_RES_EMBARGOS.json,1.7988208932720537,8,173775.66666666666,267611,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_CVMC_TEA_03_DET_EMBARGOS.json,2.149231511695133,8,109194.33333333333,125142,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CIRBE_CVCM_DIARIO.json,1.492243098291333,8,99282.66666666667,136839,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CIRBE_CVCM_MENSUAL.json,0.3185072610604526,2,66132.83333333333,94181,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CIR_MODULO_E_CVCM.json,0.4209383753501401,6,65638.83333333334,95869,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CVCM_BLOQUEOS.json,0.28151075977162937,2,57096.33333333333,69670,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CVCM_CREDITOS.json,3.302026744379185,12,162548.6666666667,239289,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_F_CVCM_CTAS_ASOCIADAS.json,0.3739956280278861,4,139670.83333333334,175053,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TLQ_07_APUNTES.json,0.9775339917944048,6,248070.66666666666,333529,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TTL11.json,2.41876244542309,8,104043.66666666667,115862,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TTL12.json,1.6988547958021543,8,116376.83333333334,128315,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TTL13.json,1.0225494290391564,6,81234,138400,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TTL14.json,2.038230005601176,8,105956.16666666666,135593,6,,,,,3
stg-to-ods-current-accounts-385-2c,_ETL_m_ODS_TTL15.json,1.4818678589170395,8,144105.8333333333,183445,6,,,,,3
stg-to-ods-current-accounts-385-2f,_ETL_m_ODS_TTL11_INTRADIA.json,0.7033931446974926,4,104607.85714285714,120750,7,,,,,2
stg-to-ods-current-accounts-385-2f,_ETL_m_ODS_TTL15_INTRADIA.json,0.6654172619589981,5,125408.57142857143,148882,7,,,,,2
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_ACTION.json,0.3811035180600398,2,67793.42857142857,80459,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_AUTOMATION_ACT_INST.json,0.3265492243408991,4,51585.57142857143,63313,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_AUTOMATION_INSTANCE.json,0.21847643881542184,4,48885.57142857143,60989,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_COMPLAINT.json,0.20408163265306123,2,44906.28571428572,52681,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_JOBS.json,0.237422052154195,4,58508.57142857143,66908,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_JOURNEY.json,0.20209059233449475,2,47809,59042,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_JOURNEY_ACTIVITY.json,0.7665742383910086,4,59241.57142857143,70878,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_POSTEVENT.json,1.6673005510045182,4,179344.57142857142,212466,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_SUBSCRIBERS.json,0.24261254879206007,4,67392.42857142857,77559,7,,,,,3
stg-to-ods-customer-engagement-16c,_ETL_m_ODS_SFMC_UNSUBSCRIBERS.json,0.25449797859788387,4,46894,59330,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_AREAS.json,0.24951367781155015,2,64577.14285714286,100983,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_CENTROS_OPERATIVOS.json,0.2575276925477144,2,49975.28571428572,67772,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_CIF_CEM_CAS.json,0.19305019305019308,2,59234.857142857145,70300,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_NACIONAL.json,0.047619047619047616,2,50660.00000000001,66440,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_PBC_PWM.json,0.28111946532999166,2,61782.71428571429,76077,7,,,,,3
stg-to-ods-customer-engagement-16f,_ETL_m_ODS_SF_CRM_REGIONES.json,0.2397069597069597,2,49241.42857142857,75167,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_ACCESO_DOC.json,0.3300250626566416,3,87808,150642,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_ACTUAL_FDD.json,0.9151554802428088,4,71379.14285714287,89382,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_CANC_FDD.json,0.7046509898689469,4,71664.42857142857,106196,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_ERROR.json,0.470239218116977,4,70699.28571428572,81897,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_FDD.json,0.31613756613756616,4,87461.28571428572,108659,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_INICIO_FDD.json,0.5931934328464331,4,72625,83271,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_INSERT_FDD.json,0.18532818532818532,2,45342.142857142855,56740,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_LECT_MENSAJE.json,0.40557238944930346,4,70402.85714285714,87644,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_NOTIF_CCA.json,0.5718113895908836,4,101702.57142857143,143709,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_NOTIF_ERROR.json,0.16025117739403455,3,58953.142857142855,91138,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_NOTIF_HUB.json,0.8602088944082582,4,81216.57142857143,96726,7,,,,,3
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_RECHAZOS_FDD.json,0.6875437091517415,4,73873.28571428571,83289,7,,,,,3
stg-to-ods-db-proposal-tool-es-106,_ETL_m_ODS_APT_FINALIZED_PROPOSALS.json,1.094569522553237,4,89180.16666666666,97767,6,,,,,1
stg-to-ods-db-record-keeping-es-12,_ETL_m_ODS_DESCRIPCION_NTRK.json,0.20725274725274725,2,60830.71428571428,66633,7,,,,,3
stg-to-ods-db-record-keeping-es-12,_ETL_m_ODS_INCENTIVOS_NTRK.json,0.0652557319223986,2,67806.57142857142,81522,7,,,,,3
stg-to-ods-db-record-keeping-es-12,_ETL_m_ODS_PERSONAS_REL_INC_NTRK.json,0.3089528118939884,2,60764.42857142857,68901,7,,,,,3
stg-to-ods-db-sas-46485-3-a,_ETL_m_STG_LKP_PARAMS_JERARQUIA_GESTORES.json,0.3672652523541716,2,55466.28571428572,65895,7,,,,,1
stg-to-ods-db-sas-46485-3-b,_ETL_m_ODS_MANAGER.json,0.22914100985221675,2,62846.71428571429,78968,7,,,,,3
stg-to-ods-db-sas-46485-3-b,_ETL_m_ODS_PULSE_PROD.json,0.2077922077922078,2,45674.142857142855,57185,7,,,,,3
stg-to-ods-db-sas-46485-3-b,_ETL_m_ODS_SPM_CESC.json,1.268053676742338,6,103869.57142857142,126297,7,,,,,3
stg-to-ods-db-sas-46485-3-b,_ETL_m_ODS_SPM_PIMG_NO_PD.json,3.4288723617037045,8,503903.71428571426,582484,7,,,,,3
stg-to-ods-db-sas-46485-3-b,_ETL_m_ODS_TRD_ADD.json,0.20216178425393147,2,70839.28571428572,87242,7,,,,,3
stg-to-ods-db-sas-46485-3-c,_ETL_m_ODS_ACTIVE_CLIENTS_DIF_INCL.json,0.4145461831296333,4,102216,120212,7,,,,,2
stg-to-ods-db-sas-46485-3-c,_ETL_m_ODS_ACTIVE_CLIENTS_SAS.json,0.5738190119323766,2,94989.42857142857,115377,7,,,,,2
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_CANAL_AGENTE.json,0,1,61659.166666666664,70270,6,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_CLASIF_MIFID.json,0.19285714285714287,2,45243.14285714286,55012,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_CLAVE_INTERVENCION.json,0.14011218522496718,2,46100,63554,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_CODSERV_MIFID.json,0,1,60949.99999999999,67806,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_MEDIO_MIFID.json,0.2580720092915215,2,46238,60783,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_MIFID.json,0.22749542124542124,2,48775.00000000001,64226,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_PERFIL_MIFID.json,0.1516034985422741,2,62122.57142857143,75438,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_SECUENCIA_INTERVENCION.json,0.2030075187969925,2,45188.28571428572,57336,7,,,,,3
stg-to-ods-db-sas-46485-3-d,_ETL_m_STG_LKP_TIPO_PERSONA.json,0.2108843537414966,2,44002.857142857145,49880,7,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_ACTIVO_ADJUDICADO.json,0,,57104.4,61659,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_BE_PROD_ACTIVO.json,0.2370967741935484,2,46926.4,62308,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_CTRL_CALIDAD.json,0,,38195.6,47342,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_CUENTA_CONT.json,0,,36320.4,38565,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_CUENTA_CONT_IMP_DM.json,0,,24823.8,29022,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_D_TIPO_CENTRO.json,0,,57000.4,63412,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_ESTADO_OPERACION.json,0,,40987.2,51826,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_HECHOS_REGULATORIOS.json,0.1225806451612903,2,45368.6,62244,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_OPERACION_DF.json,0,,37461,45995,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_OPERACION_EM.json,0,,37484.6,44696,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_PERSONA_EM.json,0.01693121693121693,2,44066.8,63630,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_PERSONA_FICTICIO.json,0.06896551724137931,2,43930.4,58747,5,,,,,3
stg-to-ods-db-sas-46485-3-e,_ETL_m_ODS_EEMM_VINCULACION.json,0.18064516129032257,2,39723.4,62927,5,,,,,3
stg-to-ods-dwh-control-b,NA,0.14429123000551575,2,40286.428571428565,52044,7,,,,,2
stg-to-ods-dwh-control-b,_ETL_m_STG_D_CTRL_TOTALES.json,0.14971251658558163,2,38796.85714285714,45567,7,,,,,2
stg-to-ods-dwh-control-c,_ETL_m_STG_D_CTRL_POKS.json,0,,34308.166666666664,37094,6,,,,,1
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB54_BENEFICIARIO.json,2.6732929700227466,8,506430.3333333333,717760,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB55_LIBRADO.json,2.4106215481173794,8,153598.5,195142,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_01_CONTRATO.json,1.5366364330221183,10,198744.5,293409,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_02_ANEXO_CLIENTE.json,3.202848704770245,8,197464.83333333334,240568,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_03_MODULOS.json,0.975945466590882,6,65947.83333333333,71330,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_04_OPERACIONES.json,5.65292367737539,12,693987.3333333334,841818,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_05_SITUACIONES.json,1.1968302240534545,7,68522.66666666666,76875,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_08_ANEXO_MODULO.json,2.865399087033028,8,174623.83333333334,270526,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_09_MOTIVO.json,0.5470385512487879,4,72768.33333333333,115888,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_10_RELACION.json,2.28400260699003,8,106667,122106,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_12_JCLGVO.json,0.012820512820512822,1,83841.33333333334,96292,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_14_MODULO_PART.json,2.0074152826685046,10,416875.6666666667,520306,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_15_GVO_PART.json,4.27669295062926,12,551767.3333333333,591688,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_16_LOTES.json,4.837663347399912,10,350111.5,423223,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_21_PART_ADM.json,2.2247100222977565,8,190499,243891,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_22_PRODUCTOS.json,0.667605643714488,5,85434.66666666667,172776,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_23_PROD_MODULO.json,0.8132916712826226,5,84013.33333333334,188332,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_25_DOM_DBDIRECT.json,2.2589812829494127,8,117497.16666666666,168925,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_26_CONTR_DBDIRECT.json,2.540746747601293,8,99259.66666666667,122390,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_27_USUARIO_DBDIRECT.json,2.1571318674040976,6,182492.83333333334,257270,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_28_DOM_US_DBDIRECT.json,1.2574668812036478,4,169242.33333333334,200923,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_30_TARJETAS.json,0.7113475852019906,8,212459,275550,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_32_OPE_CLIENTES.json,4.066186109299349,8,298110.1666666666,490477,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_37_ANEXO_GVO.json,0.9412535820986525,7,82194.66666666667,113382,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_58_LIMITE_CONJUNTO.json,1.3836781650563479,9,102925.66666666666,144767,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_62_TOKEN.json,1.4880613602507486,8,80581.33333333333,89310,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_68_LIMITE_OPER.json,0.7697648140126017,6,108935.16666666667,226819,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_69_TIPO_DOCUMENTO.json,0.3994457442067736,4,91453.16666666667,220567,6,,,,,3
stg-to-ods-electronic-banking-4840,_ETL_m_ODS_TEB_70_ANEXO_DOCUMENTO.json,1.1346670607540172,8,113391.83333333333,207686,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_ODS_TUA_53_TARGET_MARKET_DB.json,0,,39226.833333333336,46656,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_L_ACTAS_MIFID.json,1.667384186981077,6,145598.83333333334,220354,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_01_INSTRUMENTOS.json,0.39513888888888893,2,98612.5,160134,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_23_PROPUESTAS.json,0.062146892655367235,2,90102.83333333333,119228,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_30_PROP_PARCIAL.json,1.0456711181251217,9,193823.1666666667,365168,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_31.json,1.074247761421998,7,68217.33333333334,85800,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_32_CARTERAS.json,1.8028704015397643,6,146776.66666666666,219004,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_34_SUBYACENTE.json,0.20822857142857143,2,64897.4,125883,5,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_36_INCENTIVOS.json,0.14835164835164832,2,62148.16666666667,91701,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_37_DET_INCENTIVOS.json,2.92941560716674,9,424565.1666666666,674417,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_40_DOCUMENTOS.json,2.444291845661634,10,180251.1666666667,300287,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_45_FIRMANTES.json,1.9126131200572978,8,97595.16666666667,138504,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_46_CMOF.json,0.10582010582010581,2,58854,63875,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_48_INSTRUMENTOS.json,0.552235755516889,4,88756.5,149823,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_50_AUM.json,0.4838166612360161,5,57206.166666666664,77531,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_TUA_52_TARGET_MARKET.json,0.6542012309339043,6,67998,101243,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_UA_SALDO_DIARIO.json,0.045432098765432104,2,149131.5,270479,6,,,,,3
stg-to-ods-expert-assistant-feed4,_ETL_m_ODS_UA_SALDO_MEDIO.json,0.14141414141414144,2,51958.833333333336,66052,6,,,,,3
stg-to-ods-exposure-risk-29832-1-a,_ETL_m_ODS_TER10_NOTIFICACION.json,0.18861185983827494,2,66021.28571428572,80746,7,,,,,3
stg-to-ods-exposure-risk-29832-1-a,_ETL_m_ODS_TER11_LINEA_RIESGO.json,0.19933554817275748,2,44882.42857142857,54368,7,,,,,3
stg-to-ods-exposure-risk-29832-1-a,_ETL_m_ODS_TER12_TEXTOS.json,0.1945288753799392,2,60693.00000000001,72656,7,,,,,3
stg-to-ods-exposure-risk-29832-1-a,_ETL_m_ODS_TER70_CONTROL_PROT.json,0.03846153846153846,1,46981.28571428572,54142,7,,,,,3
stg-to-ods-exposure-risk-29832-1-a,_ETL_m_ODS_TER71_LIM_PROT_EXCEDIDO.json,0.2123464770523594,2,58802.57142857143,73069,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_BALANCE.json,2.7406613207632016,10,563380.2857142857,712744,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_CONTRATOS.json,3.703645513880522,9,202796.14285714287,286695,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_DATOS_BASICOS.json,3.1500911576600177,8,188952.85714285713,271915,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_EMPRESA.json,0.2329192546583851,2,88588,121218,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_GARANTIAS.json,0.2142857142857143,2,62186,69902,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_INTEGRANTES.json,2.2046274742379954,8,552991.5714285715,696475,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_INTEGRANTES_INF_CUALI.json,3.1105926516512903,9,149679.57142857145,189553,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_LINEAS_RIESGOS.json,0.4255668934240363,2,89835,112062,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_RATING_INTEGRANTES.json,3.5784208193474463,10,281737.4285714286,402358,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_REL_GAR_INTEGRANTES.json,2.485458790743046,8,98549.14285714286,117726,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_REL_LIN_CONTRATOS.json,0.36992146469398707,2,204416.2857142857,541930,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_REL_LIN_GARANTIAS.json,0.7853220920241233,8,169409.42857142858,295370,7,,,,,3
stg-to-ods-exposure-risk-29832-1-b,_ETL_m_ODS_SGR_REL_LIN_INTEGRANTES.json,1.441021819767945,8,115001.57142857143,147045,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_MJ_TAG21.json,0.43530526802134895,4,105903.85714285714,167352,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG01.json,1.3223176279217934,8,99257,156744,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG02.json,0.4184019381222624,4,188149.71428571426,351250,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG03.json,1.1256772884592432,7,72888.14285714286,105199,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG06.json,1.263311756100615,6,212021.2857142857,329819,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG10.json,3.4042202541205264,10,381537.14285714284,650497,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG11.json,1.2070271170669225,7,71380.57142857142,88839,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG13.json,1.2706221549638648,6,68997.57142857143,107554,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG26.json,0.3652108730816271,3,118369,153457,7,,,,,3
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG27.json,0.4298551256189253,4,67630.71428571429,92974,7,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_DEP_IN_ARREAS_TM_AF.json,0,,65965.66666666667,73028,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_F_AF_APUNTES_CONT.json,0.8793065596294316,7,146419.1666666667,258842,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_F_AF_DISPOSICIONES.json,3.6346837949139803,8,313976.6666666666,417379,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_F_AF_OPE_MERCADO.json,0.901400767254426,8,226931.16666666666,328585,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_TAF_06_DATOS_EMISION.json,1.2291501069168906,6,78399.66666666666,87657,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_TAF_15_CONTRATOS.json,0.4641055713379725,4,95448.16666666666,185173,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_TAF_29_TIPOS_CAMBIOS.json,2.125319533681262,8,393721.8333333334,539275,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_TAF_35_POSICION.json,2.2859407765047206,9,138399.16666666666,238036,6,,,,,3
stg-to-ods-financial-assets-402-11,_ETL_m_ODS_TAF_50_KONDOR.json,1.4360743950884796,7,69937.16666666667,78675,6,,,,,3
stg-to-ods-financial-assets-402-1c,_ETL_m_ODS_F_AF_COMPROMISOS_OPE.json,3.4425513305733473,8,585920.3333333334,823408,6,,,,,1
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_FACTURAS_EMITIDAS.json,0.673619332525637,6,101728,128273,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_FACTURAS_RECIBIDAS.json,0.8886901940176783,4,81417.42857142858,119897,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_SUMINISTROSS_PAGO.json,0.4069429502721624,4,48901.42857142857,62597,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH06.json,0.28021396592825165,4,76330.42857142857,92503,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH08.json,0.5989838055723463,4,59738.28571428572,69871,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH_11_ORDENES.json,0,1,64023.28571428571,83979,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH_RC_RECLAMACIONES.json,0.0757314974182444,2,73154.28571428572,83893,7,,,,,3
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH_RD_RECOMENDACIONES.json,0.24758914554832923,1,46114.857142857145,54951,7,,,,,3
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_CVCM_FP_12_LIQ_IMPOS.json,0.12318840579710144,1,78092.16666666667,85866,6,,,,,3
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_CVCM_TFP_03_LIQUIDAC.json,1.724116892266344,8,511783.4285714286,894164,7,,,,,3
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_CVCM_TFP_08_TIPOS.json,2.0969194487081086,8,152541.14285714287,177277,7,,,,,3
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_CVCM_TFP_09_EMISION.json,0.3700138283161366,6,83488.57142857143,158631,7,,,,,3
stg-to-ods-fixed-term-deposits-396,_ETL_m_ODS_CVCM_TFP_19_PETICIONES.json,0.11196911196911197,1,82068.28571428572,98210,7,,,,,3
